"","X.1","id_manz","P","D","L","X","Y","X1_FR_A","X2_FR_A","YearLastAFII","ageAP","nbSpray","nbSprayI","nbSprayII","nbPos","DenH","InspH","PosInspH","RocH","PosRocH","Total","nbDen","nbInsp","nbInspProg","nbInspPos","nbRoc","nbRocProg","nbRocPos","IIspray","Unspray","ManzPos2012","ManzPosPre2012","ManzVigPre2012","NextManzPosPre2012","codeLoc","focus","Den1","DenPredicted","LogDenPredicted"
"3016",7289,"594-7",1,7,"41",227372.923141083,8178511.30812808,NA,4.33333333333333,5,7,11,10,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4.33333333333333,1,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0251898063901335,3.68131587462836
"3017",7294,"595-25",1,25,"26",232071.156913889,8176730.66130261,6,7,7,5,13,13,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,5,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00725123487613914,4.92658349687635
"3018",7296,"595-7",1,7,"41",227323.199919071,8178497.49418093,4,4.14285714285714,5,7,12,12,12,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4.14285714285714,2,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0224369826949896,3.79704466837593
"3019",7300,"596-25",1,25,"26",232142.506151556,8176840.643119,6,7,7,5,7,3,6,0,1,5,1,5,3,18,1,5,12,1,5,5,3,7,11,TRUE,FALSE,FALSE,FALSE,"1.25.26",TRUE,TRUE,0.00979036114788709,4.62635693365259
"3020",7302,"596-7",1,7,"41",227267.334398048,8178490.14517538,NA,4.61904761904762,5,7,16,15,16,0,0,0,0,0,0,21,0,0,0,0,0,0,0,4.61904761904762,5,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0182632370466134,4.00286514424669
"3021",7303,"59-7",1,7,"7",226487.146745846,8179672.00511723,3,4,4,8,12,12,12,8,1,3,1,8,0,13,1,3,8,1,8,8,0,4,1,TRUE,FALSE,TRUE,FALSE,"1.7.7",TRUE,TRUE,0.109405144510383,2.2126973653249
"3022",7307,"597-13",1,13,"87",233244.02878828,8183280.08346276,8,9,9,3,17,17,12,5,0,0,0,0,0,25,0,0,0,0,0,0,0,9,8,FALSE,FALSE,FALSE,FALSE,"1.13.87",TRUE,FALSE,0.0613093479770631,2.79182295211871
"3023",7308,"597-25",1,25,"26",232171.10536725,8176801.6126053,NA,NA,7,5,12,9,10,2,0,0,0,0,0,20,0,0,0,0,0,0,0,7,8,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0178331280389428,4.02669742564953
"3024",7310,"597-7",1,7,"41",227186.550563444,8178441.95704244,NA,4.33333333333333,5,7,17,13,17,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4.33333333333333,1,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0246948413833032,3.701160908039
"3025",7311,"59-8",1,8,"6",231507.813340923,8179951.071983,7,7,8,4,8,6,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,5,FALSE,FALSE,FALSE,FALSE,"1.8.6",TRUE,FALSE,0.0108503993082349,4.52355339707057
"3026",7315,"598-13",1,13,"87",233295.220206714,8183293.39532536,8,9,9,3,13,12,10,3,0,0,0,0,0,14,0,0,0,0,0,0,0,9,1,FALSE,FALSE,FALSE,FALSE,"1.13.87",TRUE,FALSE,0.0146314645422824,4.22458096354115
"3027",7316,"598-25",1,25,"26",232261.701559429,8176869.94677319,6,7,7,5,14,13,12,4,0,0,0,0,0,21,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0237808807211425,3.73887335219244
"3028",7318,"598-7",1,7,"41",227113.78597025,8178410.786075,NA,4.5,5,7,7,7,7,2,0,0,0,0,0,8,0,0,0,0,0,0,0,4.5,1,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0455523397686084,3.08889328955681
"3029",7322,"599-13",1,13,"87",233339.6418086,8183316.2080522,8,9,9,3,4,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,1,FALSE,FALSE,FALSE,FALSE,"1.13.87",TRUE,FALSE,0.00462979385885222,5.37524293480126
"3030",7323,"599-25",1,25,"26",232294.70996225,8176827.6870942,6,7,7,5,11,10,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7,9,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00899964725527023,4.71056989627288
"3031",7325,"599-7",1,7,"41",227088.241712,8178480.4393444,NA,4.4,5,7,4,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.4,1,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0262283507512693,3.64091436350908
"3032",7329,"600-25",1,25,"26",232204.247657632,8176763.57500379,6,7,7,5,8,7,8,2,0,0,0,0,0,19,0,0,0,0,0,0,0,7,11,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0200831841430493,3.90787242386894
"3033",7331,"600-7",1,7,"41",227175.014928947,8178492.38111095,NA,4.73684210526316,5,7,15,12,15,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4.73684210526316,4,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0192753288010068,3.94892930126025
"3034",7339,"601-25",1,25,"26",232235.966943895,8176722.29197258,6,7,7,5,8,4,7,1,0,0,0,0,0,19,0,0,0,0,0,0,0,7,11,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0154036420555783,4.17315130040811
"3035",7342,"601-7",1,7,"41",227158.215369409,8178539.63025514,NA,5,5,7,22,19,21,0,0,0,0,0,0,22,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0294016418400661,3.52670476129656
"3036",7343,"60-18",1,18,"3",224833.826826,8180153.581337,4,5,6,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.3",TRUE,FALSE,0.0150519055302418,4.19625068249694
"3037",7348,"602-25",1,25,"26",232324.663217429,8176786.06491262,6,7,7,5,11,6,11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,7,10,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00935551142029413,4.67178965262696
"3038",7349,"60-23",1,23,"5",219671.4270515,8180541.625642,5,6,6,6,2,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.23.5",TRUE,FALSE,0.0630512750307542,2.76380699424191
"3039",7351,"60-24",1,24,"1",223429.556274667,8179965.339759,4,5,5,7,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.24.1",TRUE,FALSE,0.0891123042087401,2.41785785966534
"3040",7352,"60-25",1,25,"2",229249.281683158,8181171.068148,5,6,6,6,19,19,18,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.2",TRUE,FALSE,0.00738600145403909,4.90816876568757
"3041",7353,"602-7",1,7,"41",227041.05808013,8178528.50034596,NA,5,5,7,20,16,20,0,0,0,0,0,0,23,0,0,0,0,0,0,0,5,3,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0202682020088533,3.89870202453176
"3042",7358,"603-25",1,25,"26",232356.271564895,8176745.59585247,6,7,7,5,14,11,12,0,0,0,0,0,0,19,0,0,0,0,0,0,0,7,5,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00723145859534223,4.9293145210643
"3043",7360,"603-7",1,7,"41",227020.782837923,8178578.20106454,NA,5,5,7,10,8,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,3,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0208502567236691,3.87038901792732
"3044",7365,"604-25",1,25,"26",232263.596890667,8176676.45415628,6,7,7,5,12,10,11,1,0,0,0,0,0,18,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0123477671887604,4.39428002668579
"3045",7367,"604-7",1,7,"41",227023.3054565,8178621.30076937,4,5,5,7,8,7,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0308721737690211,3.47790002606931
"3046",7371,"605-25",1,25,"26",232294.040406053,8176635.24653179,6,7,7,5,9,7,9,0,0,0,0,0,0,19,0,0,0,0,0,0,0,7,10,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00940300507064323,4.66672595242932
"3047",7373,"605-7",1,7,"41",227014.02512275,8178658.1693275,NA,5,5,7,7,7,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0256786396751269,3.66209577371583
"3048",7377,"606-13",1,13,"85",233101.0203552,8182862.3763919,8,NA,9,3,4,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,6,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0185956904799577,3.98482541973426
"3049",7378,"606-25",1,25,"26",232370.638700917,8176690.4604205,6,7,7,5,8,7,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,4,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00683665399844312,4.98545684855015
"3050",7380,"606-7",1,7,"41",227060.343392,8178679.539529,NA,5,5,7,7,6,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0256786396751269,3.66209577371583
"3051",7381,"60-7",1,7,"7",226459.036870857,8179704.79409271,NA,NA,NA,NA,6,6,4,0,1,1,0,4,1,7,1,1,5,0,4,4,1,NA,1,TRUE,FALSE,TRUE,FALSE,"1.7.7",TRUE,TRUE,0.0382944052229928,3.26245147119458
"3052",7385,"607-13",1,13,"85",233051.46265608,8182906.03691556,8,NA,9,3,9,9,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,9,16,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0476815430463535,3.04321089419934
"3053",7386,"607-25",1,25,"26",232402.319412917,8176651.40771425,6,7,7,5,2,2,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,10,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00962066301642112,4.64384209605354
"3054",7388,"607-7",1,7,"41",227079.95477895,8178601.40697225,NA,5,5,7,17,17,17,2,0,0,0,3,0,20,0,0,0,0,3,3,0,5,3,FALSE,FALSE,TRUE,FALSE,"1.7.41",TRUE,FALSE,0.0410452652186818,3.19307979154651
"3055",7393,"608-13",1,13,"85",233015.989400875,8182942.63889819,8,NA,9,3,7,7,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,9,9,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0271129527686192,3.60774370334224
"3056",7394,"608-25",1,25,"26",232326.0137951,8176594.5362337,6,7,7,5,13,13,12,4,0,0,0,0,0,20,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0238388706332106,3.73643781067513
"3057",7396,"608-7",1,7,"41",227125.38089585,8178611.8670584,NA,5,5,7,19,18,19,12,1,9,1,1,1,20,2,11,29,1,1,1,1,5,1,FALSE,TRUE,TRUE,TRUE,"1.7.41",TRUE,TRUE,0.0915260114296527,2.39113206918027
"3058",7400,"609-13",1,13,"85",232950.540502741,8182990.16546844,8,9,9,3,23,20,13,1,0,0,0,0,0,27,0,0,0,0,0,0,0,9,4,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0192436176330626,3.95057582475292
"3059",7401,"609-25",1,25,"26",232356.626913789,8176553.03896474,6,7,7,5,10,8,9,0,0,0,0,0,0,19,0,0,0,0,0,0,0,7,9,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0090230146846109,4.70797677850674
"3060",7403,"609-7",1,7,"41",227103.329439125,8178690.19133187,4,5,5,7,8,7,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0308721737690211,3.47790002606931
"3061",7409,"610-13",1,13,"85",233054.219121476,8183043.64271533,8,NA,9,3,14,14,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,9,7,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0208352384221135,3.87110957082721
"3062",7410,"610-25",1,25,"26",232446.6248237,8176618.14532745,6,7,7,5,15,14,14,1,0,0,0,0,0,20,0,0,0,0,0,0,0,7,5,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0115193831875566,4.46372416789468
"3063",7412,"610-7",1,7,"41",227152.297845625,8178703.38173075,4,5,5,7,8,8,8,2,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0483921580174611,3.02841750281955
"3064",7421,"611-25",1,25,"26",232472.981624278,8176572.37172967,6,7,7,5,7,6,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,11,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00979036114788709,4.62635693365259
"3065",7424,"611-7",1,7,"41",227169.081541474,8178626.08910442,NA,5,5,7,16,16,16,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5,3,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0204632853903021,3.88912295508855
"3066",7425,"61-18",1,18,"3",224841.8809543,8180227.0394062,4,5,6,6,8,7,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.18.3",TRUE,FALSE,0.0150269855313896,4.19790765877992
"3067",7429,"612-25",1,25,"26",232512.099851133,8176536.57073787,6,7,7,5,6,6,5,1,0,0,0,0,0,15,0,0,0,0,0,0,0,7,9,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0144509570441436,4.23699463518828
"3068",7430,"61-23",1,23,"5",219705.329688,8180485.29296061,5,6,6,6,16,13,14,1,0,0,0,0,0,18,0,0,0,0,0,0,0,6,2,FALSE,FALSE,FALSE,FALSE,"1.23.5",TRUE,FALSE,0.0657724020546327,2.72155495029485
"3069",7432,"61-24",1,24,"1",223512.8228935,8180054.6032674,4,5,5,7,8,8,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.24.1",TRUE,FALSE,0.0848055137538652,2.46739471761566
"3070",7433,"61-25",1,25,"2",229240.9392721,8181084.8419179,5,6,6,6,20,20,19,7,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.2",TRUE,FALSE,0.0239002902984015,3.73386467374181
"3071",7434,"612-7",1,7,"41",227198.847107125,8178713.21340613,4,5,5,7,7,7,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0256786396751269,3.66209577371583
"3072",7435,"6-13",1,13,"101",233390.667269167,8184419.45508883,NA,NA,11,1,4,3,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,11,2,FALSE,FALSE,FALSE,FALSE,"1.13.101",TRUE,FALSE,0.00586125742882085,5.13939112011477
"3073",7440,"613-13",1,13,"85",233126.6291483,8182949.4886482,8,NA,9,3,7,7,3,1,0,0,0,0,0,20,0,0,0,0,0,0,0,9,13,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0528919824040167,2.93950351296521
"3074",7441,"613-25",1,25,"26",232594.765686733,8176598.87557733,6,7,7,5,8,7,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00828966868721175,4.792745275988
"3075",7443,"613-7",1,7,"41",227242.904777625,8178724.95496313,4,5,5,7,7,7,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0256786396751269,3.66209577371583
"3076",7448,"614-25",1,25,"26",232572.1108625,8176645.41078922,6,7,7,5,12,9,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00775241541578057,4.85975081762248
"3077",7450,"614-7",1,7,"41",227289.952364125,8178734.89699688,NA,5,5,7,8,6,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0308721737690211,3.47790002606931
"3078",7454,"615-13",1,13,"85",233300.217755087,8183028.94028713,8,NA,9,3,15,15,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,9,8,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0236695709038494,3.74356498389055
"3079",7455,"615-25",1,25,"26",232546.211736357,8176688.97678221,6,7,7,5,6,4,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,8,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00875350903654036,4.73830062625728
"3080",7457,"615-7",1,7,"41",227324.134311222,8178691.23986572,NA,5,5,7,15,15,15,2,0,0,0,0,0,18,0,0,0,0,0,0,0,5,3,FALSE,FALSE,FALSE,FALSE,"1.7.41",TRUE,FALSE,0.0412570598320206,3.18793303340258
"3081",7462,"616-25",1,25,"26",232627.689750056,8176749.67801183,6,7,7,5,10,8,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,8,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00864418647465181,4.75086826784323
"3082",7465,"61-7",1,7,"7",226374.408952278,8179741.80537028,3,4,4,8,15,13,13,2,0,1,0,1,0,18,0,1,3,0,1,1,0,4,3,FALSE,FALSE,TRUE,FALSE,"1.7.7",TRUE,FALSE,0.0544898189833112,2.90974140240933
"3083",7469,"617-13",1,13,"85",233190.676272387,8183093.1139271,8,9,9,3,22,22,9,0,0,0,0,0,0,31,0,0,0,0,0,0,0,9,9,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0262323421062937,3.64076219796133
"3084",7470,"617-25",1,25,"26",232604.392863,8176793.58451975,6,7,7,5,10,7,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7,10,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00937866287137611,4.66931807715137
"3085",7472,"617-7",1,7,"42",225935.1190245,8179560.06125442,NA,5,5,7,12,7,12,1,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.42",TRUE,FALSE,0.0402655373863958,3.21225932758264
"3086",7473,"6-18",1,18,"1",223370.452017154,8180834.57636223,4,5,5,7,13,12,13,8,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.1",TRUE,FALSE,0.0726957431108132,2.62147245034116
"3087",7474,"61-8",1,8,"6",231485.0591582,8180007.4142352,7,7.4,8,4,4,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.4,1,FALSE,FALSE,FALSE,FALSE,"1.8.6",TRUE,FALSE,0.00478596944833262,5.34206667306572
"3088",7479,"618-25",1,25,"26",232565.647760235,8176833.50125512,6,7,7,5,7,6,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,7,10,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00945578481678418,4.66112857483957
"3089",7481,"618-7",1,7,"42",225998.038118,8179512.320408,4,5,5,7,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,5,0,FALSE,TRUE,TRUE,TRUE,"1.7.42",TRUE,FALSE,0.0443290759525481,3.11611447518531
"3090",7485,"619-13",1,13,"85",233312.888352867,8183095.78689393,8,9,9,3,13,13,5,5,0,0,0,0,0,15,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0279891217940689,3.57593935165015
"3091",7486,"619-25",1,25,"26",232495.935881,8176781.89437192,6,7,7,5,7,7,7,5,0,0,0,0,0,12,0,0,0,0,0,0,0,7,5,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0246632991432277,3.70243900498645
"3092",7488,"619-7",1,7,"42",225963.7866215,8179505.9821505,4,5,5,7,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.42",TRUE,FALSE,0.0326845913287348,3.42085152532329
"3093",7491,"620-13",1,13,"85",233392.446140656,8183164.77463622,8,NA,9,3,16,16,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,9,16,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0471042853805964,3.05539129737259
"3094",7492,"620-25",1,25,"26",232448.6746505,8176811.0937068,6,7,7,5,14,13,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00771123472395601,4.86507695844988
"3095",7494,"620-7",1,7,"42",226003.543738,8179460.698688,4,5,5,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.42",TRUE,FALSE,0.0333791430135097,3.39982403472962
"3096",7501,"621-13",1,13,"85",233469.0234495,8183155.88576567,8,NA,9,3,3,3,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,3,FALSE,FALSE,FALSE,FALSE,"1.13.85",TRUE,FALSE,0.0101131477975818,4.59391893955585
"3097",7502,"621-25",1,25,"26",232420.133752778,8176852.62656617,6,7,7,5,12,10,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00775241541578057,4.85975081762248
"3098",7506,"62-18",1,18,"3",224813.7703575,8180191.27118325,4,5,6,6,3,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.18.3",TRUE,FALSE,0.0151632224944256,4.18888235576142
"3099",7510,"622-13",1,13,"84",232611.001277154,8182445.90783164,8,9,9,3,23,22,18,5,0,2,0,0,0,39,0,2,4,0,0,0,0,9,16,FALSE,FALSE,TRUE,FALSE,"1.13.84",TRUE,FALSE,0.0942797301860668,2.36148906275467
"3100",7511,"622-25",1,25,"26",232389.960741421,8176896.53851679,6,7,7,5,12,12,12,0,0,0,0,0,0,19,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00819186070006643,4.80461421521598
"3101",7512,"62-23",1,23,"5",219738.130904375,8180462.23025087,5,6,6,6,8,7,8,1,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.23.5",TRUE,FALSE,0.0596588249559349,2.81911319576608
"3102",7515,"62-25",1,25,"2",229296.366470267,8181161.43591307,5,6,6,6,14,14,14,8,0,0,0,0,0,15,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.2",TRUE,FALSE,0.030411965151149,3.49291915750806
"3103",7516,"622-7",1,7,"42",226268.874486333,8179245.2376385,NA,5,5,7,5,3,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.42",TRUE,FALSE,0.0260180239482563,3.64896575235365
"3104",7517,"6-23",1,23,"1",218637.7942026,8182134.9371612,5,6,6,6,5,5,4,2,1,3,0,0,0,5,1,3,3,0,0,0,0,6,0,FALSE,FALSE,TRUE,FALSE,"1.23.1",TRUE,TRUE,0.0756412322836369,2.58175374389628
"3105",7523,"623-25",1,25,"26",232344.371510714,8176913.04254657,6,7,7,5,4,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,3,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00636830078649644,5.05642259749518
"3106",7526,"6-24",1,24,"1",223199.435164333,8180195.28245067,4,5,5,7,3,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.1",TRUE,FALSE,0.116694909215162,2.14819236347608
"3107",7530,"624-13",1,13,"83",232477.802519406,8182446.08959509,8,9,9,3,22,20,12,1,0,0,0,0,0,32,0,0,0,0,0,0,0,9,10,FALSE,FALSE,FALSE,FALSE,"1.13.83",TRUE,FALSE,0.041060431101646,3.19271036813702
"3108",7531,"624-25",1,25,"26",232479.715270889,8176959.68086278,6,7,7,5,8,8,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,10,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00942866360158659,4.66400091013296
"3109",7533,"624-7",1,7,"42",226180.086785333,8179366.69053467,NA,5,5,7,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.7.42",TRUE,FALSE,0.0240455918854331,3.72780358881694
"3110",7534,"6-25",1,25,"1",229097.120107647,8181639.111399,5,6,6,6,14,14,14,4,0,0,0,0,0,17,0,0,0,0,0,0,0,6,3,FALSE,FALSE,FALSE,FALSE,"1.25.1",TRUE,FALSE,0.0241612244313623,3.72300622709366
"3111",7538,"625-25",1,25,"26",232506.692512056,8176920.44468178,6,7,7,5,12,10,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.00775241541578057,4.85975081762248
"3112",7540,"625-7",1,7,"42",226266.730462846,8179335.94729262,NA,NA,5,7,12,8,11,2,0,0,0,0,0,13,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.42",TRUE,FALSE,0.0445331147016082,3.11152221595478
"3113",7544,"626-13",1,13,"83",232508.581745706,8182394.782324,8,9,9,3,14,14,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,9,3,FALSE,FALSE,FALSE,FALSE,"1.13.83",TRUE,FALSE,0.00961844799892045,4.64407235799326
"3114",7545,"626-25",1,25,"26",232540.491193667,8176879.95676628,6,7,7,5,11,9,11,1,0,0,0,0,0,18,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE,0.0130526752162315,4.33876216881015
"3115",7547,"626-7",1,7,"42",226382.712053833,8179338.6566845,NA,5,5,7,5,5,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.42",TRUE,FALSE,0.0534894648168907,2.92827056378178
"3116",7548,"62-7",1,7,"8",226259.604305,8179801.909814,3,4,4,8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.8",TRUE,FALSE,0.071632466346533,2.63620686719462
"3117",7552,"627-13",1,13,"83",232584.598120857,8182474.567887,NA,9,9,3,12,7,8,3,0,0,0,0,0,14,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.13.83",TRUE,FALSE,0.0205669690372416,3.88406893487413
